Tong12,P1Q2_TypeSchool,P1Q3_TypeClass,P1Q5_Gender,P1Q6_Ethn,V9,P1Q8_AfLoSeSchool,P1Q8a_Job_AfLoSeSchool,P1Q9_Job_Current,P1Q10_ChanJob,P1Q11_MostSuc,P1Q12_Fjob,P1Q13_Mjob,P1Q14_MeGr9,P1Q15_Hsub,P1Q16_Lsub,P1Q16_Likesub,P1Q16_DisLikesub,Q1_Trainjob,Q1a_NamTrainjob,Q1c_Cer,Q1d_ReCurjob,Q1e_LifeUse,Q2_Care1,Q2_Care2,Q2_Care3,Q2_Care4,Q2_Care5,Q2_Care6,Q3_Where1,Q3_Where2,Q3_Where3,Q3_Where4,Q3_Where5,Q3_Where6,Q3_Where7,Q3_Where8,Q4_Act1,Q4_Act2,Q4_Act3,Q4_Act4,Q4_Act5,Q4_Act6,Q4_Act7,Q4_Act8,Q4_Act9,Q4_Act10,Q4_Act11,Q5_Affect1,Q5_Affect2,Q5_Affect3,Q5_Affect4,Q5_Affect5,Q5_Affect6,Q5_Affect7,Q5_Affect8,Q5_Affect9,Q5_Affect10,Q5_Affect11,Q5_Affect12,Q5_Affect13,Q5_Affect14,Q5_Affect15,Q5_Affect16,Q5_Affect17,Q5_Affect18,Q5_Affect19,Q5_Affect20,Q5_Affect21,Q6_LikeEn,Q6_LikeRe,Q6_LikeAr,Q6_LikeSo,Q6_LikeMan,Q6_LikeCle,Q7_Requi1_kheo_leo,Q7_Requi2_sang_tao,Q7_Requi3_dinh_huong,Q7_Requi4_nghien_cuu,Q7_Requi5_phan_tich,Q7_Requi6_viet,Q7_Requi7_tuong_tuong,Q7_Requi8_am_nhac,Q7_Requi9_bieu_dien_nghe_thuat,Q7_Requi10_noi,Q7_Requi11_nghe,Q7_Requi12_thuyet_trinh,Q7_Requi13_lam_viec_voi_nguoi_khac,Q7_Requi14_gay_anh_huong,Q7_Requi15_thuyet_phuc,Q7_Requi16_vuot_kho_khan_nguy_hiem,Q7_Requi17_lam_viec_voi_ho_so_du_lieu,Q7_Requi18_lam_viec_ti_mi_chi_tiet,Q8_Ins,Q9_InsExam,Q10_WhyCho1,Q10_WhyCho2,Q10_WhyCho3,Q10_WhyCho4,Q10_WhyCho5,Q10_WhyCho6,Q10_WhyCho7,Q10_WhyCho8,Q10_WhyCho9,Q10_WhyCho10,Q10_WhyCho11,Q10_WhyCho12,Q10_WhyCho13,Q10_WhyCho14,Q10_WhyCho15,Q10_WhyCho16,Q10_WhyCho17,Q10_WhyCho18,Q10_WhyCho19,Q10_WhyCho20,Q10_WhyCho21,Q10_WhyCho22,Q10_WhyCho23,Q10_WhyCho24,Q10_WhyCho25,Q10_WhyCho26,Q10_WhyCho27,Q11_CurFeel1,Q11_CurFeel2,Q11_CurFeel3,Q11_CurFeel4,Q12_Rate1,Q12_Rate2,Q12_Rate3,Q12_Rate4,Q12_Rate5,Q12_Rate6,Q12_Rate7,Q12_Rate8,Q12_Rate9,Q12_Rate10,Q12_Rate11,Q12_Rate12,Q12_Rate13,Q12_Rate14,Q12_Rate15
3.466666667,0,1,0,0,46,0,0,0,0,3,1,3,1,0,9,1,9,2,,,,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1,1,2,1,1,3,"Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm quản lý","Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý",Nhóm nghiên cứu,"Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ",Nhóm nghệ thuật,"Nhóm nghệ thuật, Nhóm xã hội",Nhóm nghệ thuật,"Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghiên cứu, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm nghiệp vụ",0,0,1,4,2,1,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,4,4,4,3,4,3,4,3,4,3,5,4,3,3,3,4,3,3,3
4.333333333,2,1,0,0,35,0,0,3,0,3,3,3,1,1,4,3,4,1,1.0,2.0,0.0,0.0,3,1,3,1,3,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2,2,4,3,2,3,"Nhóm kỹ thuật, Nhóm nghệ thuật","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm nghiệp vụ","Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm quản lý","Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm quản lý","Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghệ thuật, Nhóm xã hội","Nhóm kỹ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ",0,0,3,4,4,3,4,2,2,2,2,2,3,3,3,4,3,3,3,4,4,2,2,2,2,2,2,2,2,4,5,4,1,5,4,3,4,5,4,4,5,4,4,5,5,4,4,5
4.933333333,0,0,0,0,40,0,0,0,0,0,0,0,2,1,5,1,0,1,1.0,2.0,0.0,0.0,3,3,3,3,2,3,2,3,1,2,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,3,3,3,3,1,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,2,3,3,3,3,1,4,4,4,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2.733333333,1,1,0,0,46,0,0,0,0,0,2,0,2,1,9,1,11,1,,,,,3,3,3,3,3,3,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4,1,2,1,2,2,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,1,1,4,4,4,4,4,4,4,4,3,4,3,3,3,3,2,3,3,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2
4.066666667,0,1,0,0,46,0,0,0,0,0,0,0,2,1,1,1,0,1,0.0,3.0,1.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,1,0,0,0,0,0,0,2,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2,3,2,3,2,2,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm quản lý,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,3,4,4,3,4,4,4,4,4,4,4,4,5
4.6,2,1,1,0,27,0,0,0,1,0,1,1,2,1,8,7,4,2,,,,,3,2,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2,3,5,5,4,1,"Nhóm kỹ thuật, Nhóm nghệ thuật","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật",Nhóm nghệ thuật,Nhóm nghệ thuật,"Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm xã hội, Nhóm quản lý","Nhóm xã hội, Nhóm quản lý","Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu","Nhóm nghiên cứu, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiệp vụ",0,0,2,4,3,3,3,3,3,5,4,4,4,5,1,5,3,4,3,1,4,4,4,4,2,1,1,1,1,5,5,5,1,5,5,5,4,5,4,5,5,5,4,5,5,4,4,4
4.733333333,0,1,0,0,44,0,0,0,0,0,1,2,2,3,9,3,5,1,1.0,3.0,0.0,1.0,4,2,2,4,2,2,2,4,2,2,2,2,2,1,0,0,1,0,0,1,1,1,0,1,0,5,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3,3,3,5,3,3,"Nhóm kỹ thuật, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý","Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý","Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý","Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghiệp vụ",1,1,4,4,3,4,3,3,3,4,4,4,4,4,3,4,3,3,3,3,2,2,2,2,3,4,2,2,2,4,4,4,1,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4
4.8,0,1,0,0,36,0,0,0,0,1,1,1,2,4,5,4,5,1,1.0,3.0,0.0,0.0,5,3,3,4,3,3,3,3,3,3,3,2,2,2,0,1,1,1,1,0,1,0,0,0,0,4,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3,3,3,4,5,4,Nhóm kỹ thuật,Nhóm xã hội,Nhóm nghiên cứu,Nhóm quản lý,Nhóm nghiệp vụ,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm quản lý,Nhóm quản lý,Nhóm quản lý,Nhóm nghiên cứu,Nhóm nghiệp vụ,Nhóm nghiệp vụ,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,2,4,4,4,2,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5
4.8,0,0,0,0,45,0,0,0,1,0,0,0,2,1,5,0,5,2,0.0,3.0,0.0,0.0,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,4,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1,2,3,4,4,2,Nhóm nghiên cứu,Nhóm nghệ thuật,Nhóm xã hội,Nhóm nghiên cứu,Nhóm kỹ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm nghệ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,0,0,4,4,4,4,4,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5
3.533333333,0,1,1,0,42,0,1,1,1,3,0,0,2,3,1,3,1,2,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5,2,2,2,2,2,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,0,0,4,3,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,1,3,1,4,4,2,5,4,4,3,5,5,3,4,3,3,2,3,3
2.2,0,1,0,0,28,0,0,0,0,4,3,1,2,4,10,4,10,1,1.0,3.0,0.0,0.0,4,1,4,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3,3,3,3,3,3,Nhóm kỹ thuật,Nhóm nghệ thuật,Nhóm quản lý,Nhóm nghiên cứu,Nhóm kỹ thuật,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm quản lý,Nhóm nghệ thuật,"Nhóm nghệ thuật, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ",Nhóm quản lý,Nhóm quản lý,"Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ",Nhóm nghiệp vụ,Nhóm nghiệp vụ,0,0,3,1,1,4,1,2,2,4,4,4,3,2,2,2,4,2,2,2,2,4,3,2,4,4,2,2,2,2,3,1,4,2,2,4,4,4,2,4,2,2,2,1,1,1,1,1
4.266666667,0,0,1,0,41,0,0,0,0,0,0,0,2,0,9,0,1,1,1.0,3.0,0.0,1.0,4,3,2,2,2,2,1,1,1,1,1,1,2,2,0,0,1,1,1,1,0,0,0,1,0,5,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3,"Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý",Nhóm quản lý,"Nhóm nghiên cứu, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghiên cứu, Nhóm xã hội","Nhóm kỹ thuật, Nhóm nghệ thuật, Nhóm quản lý","Nhóm kỹ thuật, Nhóm nghệ thuật","Nhóm kỹ thuật, Nhóm nghệ thuật","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội, Nhóm quản lý, Nhóm nghiệp vụ",Nhóm quản lý,"Nhóm nghiên cứu, Nhóm nghệ thuật","Nhóm nghiên cứu, Nhóm quản lý, Nhóm nghiệp vụ",Nhóm quản lý,Nhóm quản lý,Nhóm quản lý,"Nhóm nghiên cứu, Nhóm nghiệp vụ","Nhóm kỹ thuật, Nhóm nghiệp vụ",0,0,2,2,2,2,2,2,2,4,4,4,3,3,3,4,2,2,2,4,5,4,2,2,2,2,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5
4.933333333,0,0,1,0,43,0,1,3,1,1,2,2,1,10,1,10,0,1,1.0,2.0,0.0,0.0,3,2,3,3,2,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3,3,4,3,3,3,Nhóm nghệ thuật,Nhóm nghiên cứu,Nhóm quản lý,"Nhóm kỹ thuật, Nhóm nghiên cứu","Nhóm nghiên cứu, Nhóm quản lý, Nhóm nghiệp vụ","Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội","Nhóm kỹ thuật, Nhóm nghiên cứu, Nhóm quản lý","Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghệ thuật, Nhóm xã hội","Nhóm nghệ thuật, Nhóm xã hội, Nhóm nghiệp vụ",Nhóm nghệ thuật,Nhóm nghệ thuật,"Nhóm nghệ thuật, Nhóm nghiệp vụ",Nhóm xã hội,"Nhóm nghệ thuật, Nhóm xã hội",Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,0,0,3,4,4,3,3,3,4,4,3,3,3,3,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
2.866666667,0,1,0,0,43,0,0,0,0,3,3,3,2,1,4,1,4,1,1.0,3.0,0.0,1.0,3,1,1,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2,4,4,4,2,1,Nhóm xã hội,Nhóm nghiên cứu,Nhóm nghiên cứu,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm kỹ thuật,Nhóm xã hội,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm xã hội,Nhóm kỹ thuật,Nhóm xã hội,Nhóm kỹ thuật,Nhóm xã hội,Nhóm kỹ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm nghệ thuật,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3
4.6,0,0,0,0,39,0,0,0,0,0,1,1,2,5,2,1,2,1,1.0,3.0,0.0,1.0,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,3,4,2,3,Nhóm kỹ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm nghiên cứu,Nhóm nghiên cứu,Nhóm quản lý,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm quản lý,Nhóm quản lý,Nhóm quản lý,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,0,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,2,4,2,3,4,3,3,3,4,2,4,4,4,1,5,4,5,5,5,4,5,4,3,4,5,5,5,5,5
2.466666667,0,1,0,0,45,0,0,0,1,3,1,1,1,1,4,2,4,1,,2.0,0.0,0.0,1,1,1,1,1,2,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1,2,3,4,4,4,Nhóm xã hội,Nhóm nghệ thuật,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghiên cứu,Nhóm nghiên cứu,"Nhóm nghiên cứu, Nhóm nghệ thuật","Nhóm kỹ thuật, Nhóm nghiên cứu",Nhóm kỹ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,0,0,5,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,2,2,3,3,3,3,3,2,2,2,2,2,2,2
4.066666667,0,0,0,0,27,0,0,0,0,0,3,3,2,1,4,1,4,1,1.0,3.0,0.0,1.0,4,3,3,1,3,3,1,4,1,2,3,1,3,1,1,1,1,1,0,0,1,0,0,0,0,3,2.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1,1,3,5,2,3,Nhóm kỹ thuật,Nhóm nghệ thuật,Nhóm quản lý,Nhóm xã hội,Nhóm xã hội,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm quản lý,Nhóm quản lý,Nhóm quản lý,Nhóm xã hội,"Nhóm nghiên cứu, Nhóm nghệ thuật, Nhóm xã hội",Nhóm nghiên cứu,1,1,4,5,5,5,3,2,3,2,2,2,5,2,3,2,4,3,2,2,3,2,2,3,3,3,2,2,3,4,4,2,1,5,5,4,3,3,4,3,5,5,4,5,5,3,3,4
4.4,0,0,0,0,47,0,0,0,0,0,1,1,1,0,1,0,9,2,4.0,2.0,0.0,0.0,3,4,4,4,4,4,2,2,1,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,3,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,1.0,1,2,1,4,1,4,Nhóm kỹ thuật,Nhóm nghệ thuật,Nhóm xã hội,Nhóm nghiên cứu,Nhóm nghiên cứu,Nhóm xã hội,Nhóm nghệ thuật,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm xã hội,Nhóm nghiên cứu,Nhóm kỹ thuật,Nhóm xã hội,Nhóm kỹ thuật,Nhóm kỹ thuật,Nhóm kỹ thuật,1,1,4,4,4,4,4,4,3,3,3,3,3,3,2,4,4,4,4,4,4,4,3,3,2,2,2,2,3,4,4,4,1,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4
